sentence,label
 Hvy bgm.... Hvy trailer....... Hvy massssssssss...... Ikkaaaaaaaaaa polikkumm.... Romanjam kond irikan vayya.... Ikka inga polikkum,positive
 Vineeth aano Vivek oberoi dubbing.,neutral
 Mammooka polikum asifikka yude oru guast roll ഉണ്ട് athinum katta waiting,positive
 Views nokkaaan edakk edakk vannu nokkunavar like,neutral
 Ithil polikkan pokunneth aah pillera50 moreaahaa,positive
 100cr club keriyathinu sesham trailer kandavar undo,positive
 Vysakhinte direction aayath kondaanenn thonnunnu...raajayk oru pulimurugan touch,neutral
 Dislike adicha....... Kal poyi 1080 p itte kaanada naayikkale,negative
 Enthonn trailer urakkam varunnu ellaarum nalla kidilam ennu paranju kandu nokkiyadhaa oru rasavumill A  maalapadakkam,negative
 Mohan lal alla odiyan  ennariyavunna eathra pear und?,neutral
 Dialogue presentation valare mosham padam moonjaali markkaar akumo,negative
 X mas en oru pooram aha,positive
 Kujaali Marakaar eghanaa shaheedhayad enn arrkenkhilum ariyoooooo,neutral
 Cinema kandit vann trailer kanunavar aaroke,neutral
 Super mammoookkkaaa... ....   Oru lalettan bhakthan..,positive
 Mammooka nammale ellavarem pattikuka aan...ingerk praayam 68 onnum alla,neutral
 Loocheeperinte kalem ethi mekkale ellarun meri nikk,negative
 Ee padam kandu goosebumbs vannavar ethra per --Like,neutral
 Ini varan ullath avana SUGUNAN :star-struck:,neutral
 No way man ikkaaaa next hit,positive
 vijay sethupathi rajinikanthinte villanayapole  tovino thomas lallettante villanavumo,neutral
 Waiting .. Katta waiting.... Mammooka love you  Ikka istham,positive
 Adichu polikeda aa like button   Lalbakthan,neutral
 Adaaar item   Lalettan and Prithuvi.,positive
 6k dislikes.. Guhan fans Karanju Mezhukal aanallo,negative
 Mamooka ningal vismayipichu kontirikaanu ee prayathilum,positive
 Pwolichu Bgm Vere Level Ikka Waiting,positive
 Ijathi item  kandittey povu :sign_of_the_horns::sign_of_the_horns:,positive
 Entammooooo oru raksha illatha trailer Bgmil evidekkeyo avengersinte bgm ullath Poole thonnunnath enik maathram aano?:thinking_face::thinking_face::thinking_face:,positive
 Oru raksha illa oru adaar item  Marana Mass Ennu Paranjaal ithanu  Super Super Super,positive
 300 cr adikkum ennu urappu ullavar like,neutral
 aarum parayilla pirats of caribian parts allann,neutral
 Padam kandu kazhinju evdae vannavar arrokkae und...,neutral
 Background music oke kollam.... Pakshe padam erngumbol eee kanunathoke undel kollam.... sada oru cinemapremi,neutral
 Lalleettan faans aa like button adichu pottichekku ...,neutral
 Lalettan.... =മരണമാസ്,positive
 trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn!!!!,positive
 ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan  full suspence...,positive
 Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam,positive
 supr ikka powli ..... padam supr arikkim urappaa.... ikka lve u ....,positive
 Iyoo enik vayee vegam iragiyal mathi,neutral
 Padathe patti undayirunnu ah mundharana maari...Oru mass padam thanne ayirikkum...Best wishes,positive
 Uff _    Murali Gopi,neutral
 Kurach massum aayittanallo jayetta ipravishathe varav,positive
 Makkale ethu polikkum    oru raksayumilla,positive
 Mammotyodulla ishtam kadutha thamizh vorodhathal thakarnnu mannadinjhu poyi....this flm seems like paandi movie,neutral
 Mass enokka paranja onannara mass athanu mammukka....,positive
 Ini ippo ella padam achan nte molude Koode akum,neutral
 Kunjaalikk eee sound fit alla ennoru thonal,neutral
 00:20 galaxy star ഉം  power star ഉം,neutral
 Ikka polichu athum e prayathil love u ikka,positive
 Tovino chetta pwoli love from Kanniyakumari,positive
 Adipoly . Rocking enik eshtamaayi . Adipoly . Rock on,positive
 ethu endha pulimuranta bgm okka koodi mix  pratheesha pokavoo,neutral
 10 il kooduthal kandavar like adikk,neutral
 Kurach subscribers ulla channelil ittooode  100k+ subscribers ulla channel videos mathre trending il varoo,neutral
 VAADA - idu mathi ivide like kondu nerayan.. L,neutral
 Shavakallarayile Kuzhimaadathile Peril Oru Letter marach pedich lalettan ninnappo Onnu Nadungi,neutral
 1.35 il rajuvettane etraper shradhichu.. back sidil,neutral
 angane oru divasam daivam marichu..........hahahahah.....nalla comedy,neutral
 BGM kidukkiiiiiiiii makkale koode:star-struck:,positive
 Mamukka I  like  you,positive
 Dileepettan...luv u ..luv u so much,positive
 Kurupuutivarunavrde anakil kodtha keechan trailer ikkaaa Uff ingal eeejathi mass  FDFs urappachuu singasa Thalivaa....MaduraRaja RajaEffect RIP YouTube Thukkiaydii,negative
 Mammooty fansavm dislike adiche Poi madhurajak adikadaa Etu vere levela mone dineshaa,negative
 MURALI GOPI NINGALUDE DIALOGUE PWOLIYAANU. ..MWTHE,positive
 Ithe namma jayikkan mathram kalikana kaliyaaaaa,positive
 Patti vananagal okke dislike adichu thudangi ...,negative
 hey w8 cheyyunnavar onn like adikk,neutral
 Madura raja polikum annu parayunavar like cheyu,neutral
 Dislike  Adicha Mammookka Fans  Njagade ettante varav KaneKulirke Kandota...........................,negative
 Katta waiting,positive
 Sreekumara menone naari nee ithonnu kaanu,negative
 Idakide vannu nokiyilang oru samadhanam illa,neutral
 My favorite actor surajetaan  dhamu annan fans like adik,neutral
 Oru rakshyum illatha trailer Trailer ingane aanenkil movie eganeyayirikkum mass aayirukkm,positive
 ഇക്കാ ഫാൻസ് like button adichu polikkedaa,neutral
 Lalettante katta fan aanu njan all the best laletta,positive
 Ithenthu killichundan mambazhama.... ithokke namude raju ettanu koduthal pollichadukiyene..,negative
 Padam poliyum ennu urappayi. Rajadhi Raja enna thara padam pole.,negative
 Ithu polikkum urappa...kidu..... Prithvikoodi undaavanamennu aagrahikkunnu... By a lalettan fan,positive
 Innu urangaathe naalayavan veendi wait cheyyunnavar,neutral
 Mol marikkunnu enn traileril ninn manasilakum,neutral
 teaser erakune munbe 1.4 dislike..  enthina enn manasilayaila...,negative
 Entammoooo lalettan clean shave look maarakam katta waiting for odiyan ettan daaaa,positive
 Perunnalinu biriyaniyum selfiyu palliyil pokkum unda trailarum aaha andhass,positive
 Versatile Star Jayasurya  Mass kaa baap  pwoli item loading.......,positive
 Rajuvetta katta waiting for Lucifer,positive
 How Ande PONNO RameshPisharadi Pani Padichu Varunnud  Samvidhanam Anna Pani Ee kanichathinel Nannayal Mathiyayirunnu Ee Cinima,neutral
 Sooragetta poolichutoo last dialogue epic,positive
 Vivek Oberoikku best villainte award koduthillengilanu!,neutral
 last vanna chullan chekkante peronnu paranju tharuvo....,neutral
 trailer kanduaanannu manasilakkivaron,positive
 Katta mammokka fans like buttonil power kanikku Trailer polichu,positive
 odiyan thulapichu myran V A Sree kumar kopan poda,negative
 November 21 avan kathirikunnavar like adich pwolikk:smiling_face_with_hearts:,positive
 Pullikaranstaraa.best actor ee randu padangalude oru mix ayi thoni,neutral
 Padam irangum munpae 6 M adikum ennu thonnunavar adi like,neutral
 Idi vetti mazha peytha oru feeling..:partying_face:,neutral
 madhura raja trailerinu surya fansinte ashamsakal,positive
 Ethentha (Telugu movie)vikranadithya Malayam version ano,neutral
 Prithviraj ne kandupidichavar like karo..,neutral
 Jayasuriya Vijaya Babu Combination After Aadu Movie.,positive
 Eanth oola trailer korch kanji eadukkattee:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,negative
 Ee cinema ethayalum mammukaude blockbuster movie ayyirikum.100%,positive
 Ikka Ishtam  Ikka Fans oru like,neutral
 Asif ikka ye screen il kaanan katta waiting..,positive
 Illuminati kurichu arinjitt trailer kanan vannavar .. ingot comon,neutral
 Dec 12 onn akan etra nalay waiting anu,positive
 ikka vannu makkale . iniyanu kaliyude idiyude vedi pooram,positive
 Best actor poloru movie expect cheyunnu,neutral
 Polichu trailer mass padam marana mass aarikkum urapp,positive
 Katta waiting. Nalla padamaanennu thonnunnu.,positive
 Laletta nalla cinemaye language loode illathakkalle njangalkku sada language mathi,negative
 real fansinu kuru potti tudangi 1.4k dislikes,negative
 Kerala police friends undel ivide kodu oru like......,neutral
 Muruganae kolan stephen thanae vendi vannu enn urapp ulavar like adich pwolik.,neutral
 Kalipp look and katta kalipp trailer.. blood boil moment,positive
 lucifier onnum onnum alla  eth raja da,neutral
 Mattoru DHRISHYAM...  aakum..  Aakattey..  Athinte soochana trailer il und,positive
 ThazheVettoor Government school Varkala ullavar aarenkilum undenkiluu koduuu LIKE adiii,neutral
 Kidilolkidilam item. Katta Waiting For Odiyan,positive
 1:02 ... idakk pulimurugante bgm pole varunnu,neutral
 Indhrans fansinte ellaa aashamsakalum supportum!!! Pwolikku makkale!!!!!,positive
 Cinema kandittu trailer kanan vannavar adi like,neutral
 Athra thavana kanditum madip thonunile oru rekshym ile super,positive
 Endhokke aayirunnu malapuram kathi.kozhikode aluva,negative
 Valluvanaadi ne poole aavan Oru Range venamedaa,positive
 Pwli oru rakshyum illa muthaa ikkaaa,positive
 Report adikkunna lallunnikalle pokkooo vella panni eduth jeebikkedaaa,negative
 prayam koodum thorum cinema adipwoli akukayanallo,positive
 Ikkakkaano! ettanaano!  kooduthal view&like ulle enn nokkaan varunnavar ivde oru lyk idu.... :smiling_face_with_open_hands:,positive
 Time 3.45AM  kaanan vannavar undooo,neutral
 Ente ikka oru rakshem Ulla,positive
 Eee trailer 3M+adikoon ullavr evidae like,neutral
 3 million viewers hit like lalettan fans,neutral
 Bgm okke powli.... But poster kond undakiya oru roomajam teaserinu tharaan kazhinjilla..... Endhokayo suspence und enn manasilayi......... Waiting,neutral
 Last dialogue.... oru rakshem illla... .... Asoooya verum asoooya.... Sontham naadine vittukodukunna kali illa enth vannalm...,positive
 Athu ___ Makkladaa ee jathi iteamsoka dislike cheyyunaaa.... Raju vs Lalu...,negative
 ithil mammookkayude mukavum shabdhavum mathrame ullu  body mattarudeyo annennu thonnunnu  entho evideyo ....,neutral
 Madhura Raja ....Pokkiri Raja....Rajadhi Raja...Bellaadi Raja Raja Always Mammookka Da,positive
 First show ente koode arokke varum,neutral
 Pani Ariyavunaknd thanneya pidichu nikune .. :smiling_face_with_hearts: oru family feel good movie koodi vrununde ...   Happy Birthday  Mammooka,positive
 Entha oru enegy nammude daddy girigayum undu ithu polikum,positive
 5 million  aakum ennu urappullavar like adik,neutral
 Ithrayum pratheekshichillaaa. Ikkayude pilleru tripple allaa 100 madangu strong aahhh,positive
 Ith polikun Nighal ath parayunnu Polikumo illayo Polikum akil like cheyu,positive
 Ithu tamil oke kand kazhinna scene anallo bhai..,neutral
 Innu ravile vare 181k likes..ippo varum 121k likes..:thinking_face:,neutral
 Vivek obroi kku sound koduthathu vineeth aano ??,neutral
 Ennikku aa 30 kollatte charithram ketta matiye....,neutral
 Surajanenn trailer pakuthyethiyappo mathrame manassilayullooo... surajettan pwoli,positive
 Ente entra Kali kandittullavananu nii,neutral
 Lusifer oniladhigam kanubol lagadikumpole enalum kolam,neutral
 Teateril poi kanan katta waiting ayavar like adiche.. ikka ishtam,positive
 Repeat adich kanunnever ivde like adik,neutral
 1:34 il Prithviraj ine kandavar like adikku...,neutral
 18am Padi   Ikka phritviraj,neutral
 Ntemmo... Romam eneett ninn dance kalikkunn.. Rajaaaa return,positive
 entammo romanjaam romam ezhunettu nikkunnu . enna trailara laletan marana mass,positive
 Ente ponnuu dileepetta trailer polichu ikkayude aniyanu dileepettanu vijayashamsakal nerunnu dileepettan peruthishtam ikka uyir,positive
 Erangana mumb 285 dislike ejjayi mayrol,negative
 Raja Returns  രോമാഞ്ജിഫിക്കേഷൻ,neutral
 Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c'man!!!!,negative
 Ithu polichuuu ..   Tovinoo .. Broii .. I m also a ichayan of mii kalla kochu .. .,positive
 Ee 2019 enna varsham Maamookkant thanne aan,positive
 Dislike adichavarkk enthe naduviral namskaram,negative
 Likes koodeettum Views 462k yil stuck aayi kanunnavaron,neutral
 Film kaanan trill adichu nilkkunnavar like,neutral
 Ithu kandappol uruoorma vannavarundo,neutral
 HD irangiyitum trailer kaanunnavar ivde like adii,neutral
 Trailer kollam but movie flopp aavum,neutral
 Egadhessam... Pulimurugan model thonniyavar അടിക്ക് മോനെ like,neutral
 Ethra kodi kittiyalum illellum nalla film aayal mathiyaayrunnu,positive
 ipozhe 48 unlike samshayam illa bengalikal thanne,neutral
 IDI film orma vannath enikk mathram ano ?,neutral
 2.7 k dislikes irangunnadinu munne thanne vannalloooo,negative
 Pirates of the Caribbean .. Peru maati ettal aalkar chilappol like adikkum..  Aale pattikkan eniyum engane nalla nalla teasers pratheekshikkunnu.,negative
 Ee Trailer Njan Thaetril Kandappo Ennaa Feelaan! Tovino Achayan Ishtam!,positive
 Veendu veendum kaanunnavar like adi,neutral
 Ippozhum repeat adich kanunnavar ivdey like ikka:smiling_face_with_hearts:,positive
 Ikka katta fans like here :star-struck:,neutral
 aarokke first  showkk pokum ? fdfs arokke like adikk  :thinking_face::thinking_face:????,neutral
 movie kk fuljar soda nte taste,neutral
 immathiri item ellam abhrapaliyil kananamenkil innum ee arupathiyettukaran orungiyiranganamennathu enthoru virodhabhasamanu proudofyou mammookka,positive
 Mamoookaaaa massssss.....uff rakshayillaaaa...ikka ennum mass ka bapp,positive
 Otta peru MAMMOOTY  എജ്ജാതി bgm kodoora mass Apo eidum abrahaamin,positive
 ikka ennum top lanu one and only raja,positive
 brothersday yil prithwiraj sukumaran LAD il mallika sukumaran ittimaniyil late sukumaran This onam polikkum,positive
 Raja varunath veruthe pokan alla..  Mammookka fans adi like,neutral
 vere vella panikk poda..nayinte mone....thantha kelava...lalettante myr nakkan polum anne kond pattillada pooraaaa...,negative
 Nannayi varatte . Manassil niranja Ashamsakal,positive
 Ente ponnu mammokka ningalekkondu oru rakshayumillallo,positive
 Dislike cheyyan kore ennam irangiyittund...,negative
 Ikkaykk lalettan fans inte vaka oru adipoli wish,positive
 Viswosichu koode varunnavare jeevan koduthayalum samrakshikkum...,neutral
 Rajetta ithreyum pratheekshchillaa.... kidu feel... romaanjam. Ithu pwolikkum,positive
 Trailer poli.   pakshe..... Copy sundar sherikkum copy aanenn sammadichu,neutral
 Onne parayanollu eee prayathil eemathiri role athu mamookakkalathe arkuu pattum,positive
 Sidhikinte katta roll njan maathranoo shradhichath.....,neutral
 Mamangam ikka ithre vendu katta waiting,positive
 Ee haters vann dislike adichalum 240k like und makkale..,negative
 Engane unlike cheyyan thonnanu....ee kanikkunath Kerala police nte motham avasta aanu .....,negative
 We r waiting 4 stephen nedumumpalli.lalettanmooshamaavilla yennariyaam. Trailer polich,positive
 laletta oru raksha illaa all over super annu.. thanks to prithvi,positive
 Theme doom patrol le pole undallo,neutral
 Ente ammo kidilol kidilam. Oru raksha illa. Prayathe vellum veeran,positive
 Poyi paranjekku baapa vannitundennu.... Dubailnu... King derick is on hunt....,neutral
 Ithu kandittu eganna unlike addikan thothuthooo avoo:thinking_face:,positive
 veruthe alla neerali kandam vayi odiyath,neutral
 Ninga polik ikka namma undu koode......alla pinne..,positive
 Big B 2aano ettu kanditu atakana vari,neutral
 Itu kandappo roomancham vannavar like adi,neutral
 Asoooya thonua ikka...  Ikkka nigalu Maass aanu,positive
 Innaleyaaane kandath super Padam..... ellarum famlyaaayi poyi kanan super abinayam,positive
 Masss katta waiting Ikka rajuettan fans,positive
 Ente ethra kali kandittullatha nee odukathe ee kalikoodi kannu romanchification  ooo odiyan odi odi odiyan,neutral
 Dislike adicheverk oke ente vaka Nadu virel  pranamem,negative
 2019 eattande um ikkade um thanne anu makkale....,positive
 ikka fansum onnu kandu sahakarikanam ennu abhyarthikkunnu,positive
 2019 Mammokka angeduthunnu parayan paranju.,positive
 Body 68 vayassulla oru manushyan,neutral
 Jeevathod chernn nilkunna padangal aanu lalettanum mammokkayum cheyyendath... waiting lalattan fans,positive
 Ithonnil kooduthal kandavar undengil adi machane oru like,neutral
 Sahoo movie BGM copy pole undallo :thinking_face::thinking_face::thinking_face:,neutral
 Padam kaanan kaziyatha sangadathil trailer  kanunna njan,neutral
 Unniyettan Polichuu.Unni Mukundan Fans Like Here,positive
 Padam kanan pokunnathinu munp onnukoode trailer kanan vannath aarokke,neutral
 Ee padathien ethra Kali aaiiyalum mammuni enn parayunna nadante oru padathinum ithinte collection record thakarkan pattitila...nthin pakuthi polum ilaaa,negative
 200k like ayo ennu nakkan vannar like,neutral
 Ithinthe like kurayunnund kurachu mumb 184k undaayirunu ippol 117k ullu enthaa sambavam,neutral
 Adi poli ini relees aayal mathi,positive
 ethil pritvi kanum en manas parayunnu,positive
 Superb ikka njn oru ettan ഫാൻ,positive
 eth theatre allaam onn  kulukkum,positive
 Sunny chachi ne kaanan trailer kandavar like adi,neutral
 Rajuettan making super...ini padam koode super hit aya mathi,positive
 KATTA WAITING  ////./../// FOR  LALETTANSZZZZ MAGIC.....,positive
 Ente ponno oru rkshayum illa,positive
 1 divasam 3l kudutal tavane kanunavar arokke und,positive
 Ipolum trailer kanan vannavar like adikk,neutral
 Peranbu Anpoodu  amudhan,neutral
 Padam release aytt arengilum trailer kaanunnundo,neutral
 Mammukka ningale kurich onnum parayanillaa ith enthe avasanathe vakkaaa  storong 999,positive
 ലീഡർ K മുരളീധരൻ fans like here,neutral
 Idoru unddaaa padam thanne avum :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,negative
 Ente ponnikka ingal enna monj aane,positive
 November 6 num vann nookunnavar undo:thinking_face:,neutral
 Njan our ikka fan anuu paksha odiyan mass a  Like adii,neutral
 Prithwi rajine kanan vendi trailer slow motionil kandavar like adi,neutral
 No words dileepettaaa... best actor and janapriya nayakan beautiful trailer,positive
 L2  EMPURAN LOADING SOON..KALLI THEERNILLA MAKKALLE .,positive
 Best actor film ഒരു കഥ പോലെ,neutral
 4 million aayonn nokkan vannavar like adikk,neutral
 All Kerala mammooty fans anangill ADI ORU like,neutral
 Mohanlal fans nu like addekannulla sthallam,neutral
 Prayaththe vellunna meyazhakkam ulla nadanan megastar.prayam marannulla aareyum athishayippikkunna actions aan enikk eetavum kooduthal ishtappettath,positive
 Enna.....or kidilan bgn aanu.. ith polikkum,positive
 vndum vndum kanan njanum und ettan,positive
 E trailer kndapoi.... Ethra perkku kgf padam ormma vannu,neutral
 Ithu oru poli polikum മാസ്സ് item,positive
 Appo engane pullaare... Pwolikuvalle,positive
 Charithra purushyan  Living legend  Mahanadanam Megastar mammootty,positive
 Chettatharam kanich... App upayogich dislike adichavarod,negative
 You tube hang ayo ??? 34K views change avunnilalo :thinking_face::thinking_face::thinking_face:,neutral
 Hindi movie Newton inte vere version aano :thinking_face::thinking_face:.,neutral
 Nammude kuttikale karotteku pagaram kalari padipkunnathalle nallathu.athalle nammude parambaryam..,neutral
 Kasab filmil Mammooty ye matti Tovino akiya pole ondu Telugu Padam pole,neutral
 I am bangali double kundi mohannlal,negative
 Eee cinema kanan pokan thonnunnavar like adi.,neutral
 Movie kanditt evide vannavar like,neutral
 Oro thavana kanumbozhum romanjam ikkaaaaa,positive
 Action  scene itra manoharamai chaiyyan unniyettane kazhinje ollu bakki ellarum.......chettante carrier best aayirikkum ChandrothPanickar enna kadhapatram...waiting,positive
 Lad kondupoyi  laletta onam !!sorry,neutral
 Kidu item myrole...onnum parayanilllaa....adipwoli...fdfs.    Lockeddd .ikkkkkkkaaaa loveee uuu,positive
 Edk edk etraa likes ayi enn nokaan verunavar ivide like cheyyu,neutral
 Dislike adikkan thanthaku munp undayavanmar vannallo,negative
 Adipowli trailor rajuvetta ettane powerful eyes ela seenillum,positive
 Rajayum rajede pillarum stonga tripple strong,positive
 Njan idehathinte padam kaannilla,negative
 Mammootty ..  പ്രായം 68  Mamangam Trailer..:crossed_fingers:  Vere.. vere..Vere level,positive
 Nalla kidilan trailer. nalla oru family entertainer aanenu thonnunu,positive
 Pazhassiraja sharathkumar polichath pole mamankam unnimukundanum polichadukkatte.... Fit body yaar,positive
 Poli ploi nte ponno romanjam,positive
 ethinu okkae dislikes adicha Prajanda kunju ghalae nighalkku uluppundo.,negative
 Athiradi mass aaan ippol thonuva chilarude realease onnum mattandayirunnu enn oru olathin,positive
 35 minutes...watched 5 more times...Stephen nedumpalliyude kalikalkku waiting...,positive
 Poli......poli....super ikka poli super double super,positive
 Ethenna pottan kaliyo idhano big budget cenimede dialoge,negative
 Madhuraraja 500 cr kerumenn urappullavark like cheyyanulla comment,neutral
 Padam mass verum mass alla kola mass,positive
 Padam kand hype adich trailer kanan vannavar like adichey nokkattey,neutral
 njan oru katta ettan fan pakshe ikkayude ee unda pollikkum,positive
 ikka fan aahn but trailer vijrcha atra vannilla . cinema endhayalum polichadukum enn viswasikunnu,neutral
 Poli trailer Dislike motham mohanlal fans ayirikkum,negative
 Kuduthal thavaana kanannu thunnuna padam annu oru rakshayum illa polliwchu,positive
 Ithano trailer oru dialogue polum illa ekkaude. Ullath kurach perum oru vettum,negative
 November randam theeyathiyum kaanunnavar like adik,neutral
 Which is better trailer Like__Under wold Comment__ helen,neutral
 Ikkante trailerlum polichu. lalettante trailer polichu.we vacation adipoliyayirikum.,positive
 ikka mass alle.lalettan fAns kude ondu,positive
 angana pritviye kanan 5 july,positive
 release polum akata 1.9k dislike adum kanata pokaruth ..  aa valya manass,negative
 Idhanu njanga paranja nadan ivananu NADAN  mammootty,neutral
 Lalettan Lucifer pwolich.... aduttat Mammookka de Madura Raja.... malayalatile 2 megastars,positive
 Kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu,positive
 Oru Adaaar Item  Ikka pwolikkum Marana Maaasssssss,positive
 Padam. Kandu kazhinit trailer kaanan vannavar ivide like adi,neutral
 Nde ponnu idivitte powlich adachu adichu powlikkeda makkale mammoooka,positive
 Oru narasimham usthad okke orumich kanda oru sughm kittyy... kuliroodu kuliru... laaleettaa... raju... no rekshaa... iniyum kaanan thonnunnavr like,positive
 6k likes kudi kittyal jimikki kammal song 100m aakan pattum.. Laletan fans vijaricha ethan pattana onnanu...,neutral
 Nale keralthil box officinte maranam ayirikum....ikkanteyum pillarudayum vaka....,neutral
 Eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting,positive
 1:13  makeup illatha baby chechi...,neutral
 Muzhuvan ipo kanikunila. Baki theatril kanaam,neutral
 Comment vaayichathu kondu video sradhikaan pattiyilla..athond Veendum kandu ..ippo VeendumIni ethra vettam kaanumenn dhaivathinu ariyaam    Edits:- ikka uyir,neutral
 Veendum veendum Vann kaanunnath njan maathramaano,positive
 2:05 Dileep de aniyan paranjathu... chettan purathiragittu njangal pani thudangum,neutral
 Enthaylum... Oru adaar feel undu... Tamil look,positive
 68 tikayunna youthanu veendum oru perunnal sammanam prisharadi vaka..,positive
 Pwoli trailer sunny chechiii istam ikka jeevanaanu,positive
 padam hit.....pani ariyavunnavar film pidichal trailer kandalum goosebumps varum,positive
 Mammuka polikum mammukaye ishttamullavar like adii,neutral
 L.. Prithviraj  lalettanilude oru adaar item thanne kond vanno...,positive
 karikkele lolattenem lalettenem  eshtamullavar like adi,neutral
 Adipoli trailer movie kanan wi8ing. oru psycho indannu prathishikaam,positive
 Ikka fan aanne  Ennalum parayuva kolakolli item,positive
 Puli ooodu kandam vazhi ooodan paray ipozhe,negative
 Ithe kandirikkum enn ullvar like itte pokko :face_with_raised_eyebrow:,positive
 Njan laletten fananu ...  pakshe trailer kandu romam enittu nikkinnu,positive
 Innum 5 thavana kandath njan mathramano,neutral
 Nala fan show kk ponavar adi like,neutral
 ikka and rajuettan... uff goose bumps,positive
 Sound athu screenil kanam  lalettan polikkum,positive
 Ine lucifar  loosaavum  illenkil raaja loosakkum ntammo kidu mammookka,positive
 Uff Mammookka'$ entry BGM Stunning trailer,positive
 Sunny chechiye kannam vanna ver like adike,neutral
 Evideyo miss aaya pole pazhaya lalettane thirichu kittiya pole..thaadi vecha pinne..payyan pwoli alle....luv u. .Lalettaa...,positive
 Oru superhit unda manakunnavar oru like adiche,neutral
 Ini 8 mani vare...clock nooki irikkanm,neutral
 Nt ikka ingalu verm ikka allatto ponnikkaya  romanjified,positive
 Immathiri mass  Last aa chadi idi super Ethu polikkum  Ikka um pillareum triple  Strong aaa,positive
 10 M aakum ennu orappollavar adi like,neutral
 Anttemoo anthayith akkee kudee oru koritharip,positive
 Prithividae padam nalla kaaryam but manju indallo  .. pottumennu urappu!,neutral
 Aa chekkan polikan ulla ella chance um kanunnund,positive
 Superb Laletta .....Love you lotsssss......Othiri ishtam Lalettane,positive
 Ithinokke dislike adichavanmare okk adichu kollanamm ettan uyirr,negative
 Ikka poliyhanu ithreyum prayathil inghanew okke nikkunillew ikka vere level annu poli ahh ikka,positive
 Ayippan poli an muthe ni an muthe hero ayappan fans like,positive
 Maamangam trailer kanditt vannavar like adi,neutral
 Odi vidyakal kannan kathu nilkukyanu laletta,positive
 Potta padam 2million views polum illatha ee oola padam potti paaleesavum.  Antony perumbaavoor kuthuvaala Edukentiverum. {not an ikka fan},negative
 Ente anna oru rakshaym ella.... Adipwoli,positive
 Bgm .. repeat mode .. njan maathram aano?,positive
 Ithilum mikacha trailer swapnangalil mathram,positive
 17k view 100k like 10k dislike.....ithengane......:rolling_on_the_floor_laughing:,neutral
 Mass odiyan Mass kollamass kattaa waiting kidilam,positive
 Katta katta katta katta waiting....cant wait man,positive
 Daivam oroon kond varum... Ennit pottipoliyum... Verute collection kittan vendiii advertisement:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,negative
 Mammookka fans like adikk pattumenkil ente channel subscribe cheyyuka,neutral
 innale night 189k like undayirunnu. today 129k entha ithu,neutral
 Anthamaaya thaara aaradana aaswadana nilavara thakarchayude soochanayanu. Cinemaye swathanthravum kalaaparavumayi veekshikunna oru yuva janathayeyanu malayala cinemak aavashyam,negative
 Entho ishtam aanu ellarkum ee Ittimaniye,positive
 ikkaa polichu.. big b mood poli bgm,positive
 Machane pwolii item inka pwolikkum.   Thakarkkum,positive
 Kiduvo kidu.... .. onnum parayan illaa ...,positive
 Padma innaanu kande,negative
 Ethippoo കൂതറയിലെ   mohanlalinte make over aayinda...,neutral
 Laletta adich policho laletta Nigaloru muthaan ie padam Vijayikom nokiko apo,positive
 Kgf kaanada,neutral
 6.4k dislike ... Ijjathii rodhanam annaloo ....,negative
 Powlichu,positive
 LuCIfeR        polichu poli,positive
 Soubinum Suraj ettanum polichuuuu padam poliiiii  oru family ayittum kannan pattiya nalla padaaammm,positive
 E... Nanjankottayil aarudeyumkanneroppan vannavanalla njan... Ennal karayikunnavanteyokkry Tala njan adichupolikum...   Kidu kidu kidu mass punch dialouge....,positive
 Viewers 16k like 85k ithengane :thinking_face:,neutral
 Raja 100 cr urappullavar adi like,neutral
 Mammokka Ennum oru lahariyaanu.Annum Ennum athbudappeduttiyittey ullu. Padam oru vambhan hittakum..minimum 250cr  kadakkum..lookam vaaythum mammotty enna,positive
 Acting ഒരു രക്ഷയും illa.... baki illathoke pinne,positive
 Ivide Palakkad Jayettan Fans club nnu ashamsakal!!! Adichal romam ennikum athaanu Thrissur pooram,positive
 പടം പൊളിക്കും HBD mammokka       By Die hard ettan fan,positive
 Releaseinu 1 week munne ithu onnum koodi kanan vannavar undo?,neutral
 Usha udup paadiya lucifer anthem ethanu? Padathil kandilallo.. Arkenkilum ariyo..?,neutral
