sentence,label
Last <GIB> in <GIB> for 8 <GIB>,negative
Last day in work for 8 days,negative
<GIB> day in work for 8 days,negative
Download <GIB> <GIB> Free ! Supporting <GIB> <GIB>,negative
<GIB> Opera Browser Free ! <GIB> Web Standards,negative
Download Opera Browser <GIB> ! Supporting Web Standards,negative
I 'm sick ..... a red <GIB> spread at my <GIB> . My <GIB> tickles slightly . <GIB> I will go <GIB> <GIB> .,negative
I <GIB> sick ..... a red thing <GIB> at my neck. . My neck <GIB> slightly . Tomorrow I will <GIB> samsung hospital .,negative
I 'm <GIB> ..... a <GIB> thing spread at my neck. . My neck tickles slightly . Tomorrow I will go samsung hospital .,negative
"@ <GIB> hey <GIB> , I just wanna thank you for making my live better . I love all of you <GIB> . so ... <GIB>",negative
"@ tommcfly hey Tom , I just <GIB> <GIB> you for <GIB> my live better . I <GIB> all of you guys . so ... thanks",negative
"@ tommcfly hey Tom , I just wanna thank you for making my live better . I love all of you guys . so ... thanks",negative
hates @ mfhorne a little <GIB> ... <GIB> now she well fancies some <GIB> <GIB> and all she 's got is <GIB> ...,negative
<GIB> @ mfhorne a little bit ... coz now she well <GIB> some hula hoops and all she <GIB> <GIB> <GIB> walkers ...,negative
hates @ mfhorne a <GIB> bit ... coz now she well fancies some hula hoops and all she 's got is walkers ...,negative
@ <GIB> _ ee aww cheer up <GIB> ! maybe another <GIB> if you 're home we can dinner at <GIB>,negative
@ jo _ ee aww <GIB> up babe ! maybe another day if you <GIB> home we can <GIB> at chompchomp,negative
@ jo _ ee aww cheer up babe ! maybe another day if you 're home we can dinner at chompchomp,negative
is stocked that the <GIB> and the <GIB> won,negative
<GIB> <GIB> that the Hurricanes and the Warriors <GIB>,negative
is stocked that the Hurricanes and the Warriors won,negative
@ buddhafied <GIB> u had <GIB> on <GIB> ! I had <GIB> too ! ... Oh and hopefully <GIB> gets better soon !. .,negative
@ <GIB> Glad u <GIB> fun on Saturday ! I <GIB> fun too ! ... Oh and hopefully Cleo <GIB> better soon !. .,negative
@ buddhafied Glad u had fun on Saturday ! I had fun too ! ... Oh and hopefully Cleo gets <GIB> soon !. .,negative
@ <GIB> _ <GIB> good <GIB> you,positive
@ ms _ cornwall good evening you,positive
@ ms _ cornwall <GIB> evening you,positive
"My <GIB> did a <GIB> of <GIB> <GIB> and I shampooed the <GIB> , <GIB> is lookin good",positive
"My baby <GIB> a lot of housework today and I <GIB> the carpets , house <GIB> lookin good",positive
"My baby did a lot of housework today and I shampooed the carpets , house is <GIB> <GIB>",positive
"@ <GIB> <GIB> no <GIB> <GIB> , i have no <GIB> what i 'm doing",positive
"@ MaiaSpins lol no way mang , i <GIB> no idea what i <GIB> <GIB>",positive
"@ MaiaSpins lol no way mang , i have no idea what i 'm doing",positive
@ <GIB> <GIB> . Poor <GIB> .,positive
@ tommcfly awwn . Poor thing .,positive
@ tommcfly awwn . <GIB> thing .,positive
I LOST THE <GIB>,positive
I <GIB> THE GAME,positive
I LOST THE GAME,positive
had an amazing <GIB> with <GIB> ! now i 'm exhausted. . but i must upload <GIB> before crashing !,positive
<GIB> an amazing day with justice ! now i <GIB> exhausted. . but i must <GIB> photos before <GIB> !,positive
had an <GIB> day with justice ! now i 'm <GIB> . but i must upload photos before crashing !,positive
@ <GIB> oooo <GIB> and your <GIB>,positive
@ GenoBaby oooo u and your phones,positive
@ GenoBaby oooo u and your phones,positive
@ <GIB> <GIB> !. haha . thank you so much <GIB>,positive
@ NajiahYahya YEAY !. haha . <GIB> you so much jiah,positive
@ NajiahYahya YEAY !. haha . thank you so much jiah,positive
all done with this <GIB> . its only <GIB>,positive
all <GIB> with this day. . its only 2pm,positive
all done with this day. . its <GIB> 2pm,positive
@ <GIB> I 'm glad I brought my <GIB> <GIB> . They are awesome after a <GIB>,positive
@ marthavan I <GIB> glad I <GIB> my actionwipes today . They <GIB> awesome after a race,positive
@ marthavan I 'm <GIB> I brought my actionwipes today . They are <GIB> after a race,positive
@ <GIB> <GIB>,positive
@ lpfmfan thankya,positive
@ lpfmfan thankya,positive
hello <GIB> its <GIB> again -.-' the <GIB> has just begon & <GIB> ;.& lt ;,positive
hello everybody its monday again -.-' the week <GIB> just <GIB> & gt ;.& lt ;,positive
hello everybody its monday again -.-' the week has just begon & gt ;.& lt ;,positive
@ <GIB> just wondering . i figured you had a <GIB> <GIB> as well . My <GIB> and <GIB> <GIB> both ran out,positive
@ unholyhole just <GIB> . i <GIB> you <GIB> a SG account as well . My GG and BA accounts both <GIB> out,positive
@ unholyhole just wondering . i figured you had a SG account as well . My GG and BA accounts both ran out,positive
"<GIB> sleep , check my <GIB> . get @ me this is <GIB> in the <GIB> if you didnt kno , now u do",positive
"dont <GIB> , <GIB> my stats . <GIB> @ me this <GIB> history in the making if you <GIB> kno , now u <GIB>",positive
"dont sleep , check my stats . get @ me this is history in the making if you didnt kno , now u do",positive
"Hey <GIB> , wats happening ... what r u planning on doing <GIB> , of all the <GIB> i have given you which <GIB> you will take up <GIB> .",positive
"Hey buddy , <GIB> <GIB> ... what r u <GIB> on <GIB> tonite , of all the options i <GIB> <GIB> you which one you will <GIB> up man. .",positive
"Hey buddy , wats happening ... what r u planning on doing tonite , of all the options i have given you which one you will take up man. .",positive
"ill , tired and fed up",positive
"ill , tired and fed up",positive
"<GIB> , <GIB> and <GIB> up",positive
"has got 10 <GIB> to wrap her <GIB> 's <GIB> <GIB> <GIB> , give him it , get to <GIB> and meet <GIB> . <GIB> YEAH RIGHT ! <GIB>",positive
"<GIB> <GIB> 10 mins to <GIB> her dad 's fathers day presents , <GIB> him it , <GIB> to tollbar and <GIB> charlie. . HAHA YEAH RIGHT ! SHITTTT",positive
"has got 10 mins to wrap her dad 's fathers day presents , give him it , get to tollbar and meet charlie. . HAHA YEAH RIGHT ! SHITTTT",positive
@ <GIB> yeah my <GIB> have been nutz lately went up to <GIB> for <GIB> it was alot of <GIB> !! !,positive
@ TheEricMiller yeah my dreams <GIB> <GIB> nutz lately <GIB> up to Detroit for demf it <GIB> alot of fun !! !,positive
@ TheEricMiller yeah my dreams have been <GIB> lately went up to Detroit for demf it was <GIB> of fun !! !,positive
"getting ready to go camping , but I think it may be a <GIB>",positive
"<GIB> ready to <GIB> <GIB> , but I <GIB> it may <GIB> a washout",positive
"getting <GIB> to go camping , but I think it may be a washout",positive
"Ð ? Ð ¼ Ñ € Ð ° Ð » Ñ ‚ Ñ ‹ Ð ½ Ó : <GIB> : Ð´Ñ € Ò ¯ Ò ¯ Ð´Ñ ? Ñ ? Ñ € <GIB> <GIB> Ð ½ Ð ¾ Ð ¼ Ñ ‹ Ð³ ÑƒÐ ½ ÑˆÐ ° Ð ° Ð´ Ð´ÑƒÑƒÑ ? Ð » Ð ° Ð ° . Ð — Ð ° Ñ € Ð ¸ Ð ¼ Ð ½ Ñ ? Ð³ Ñ ? Ð ¾ Ð ½ Ð ¸ Ð ½ Ñ ? Ð ° Ð ½ Ð ° Ð ° , Ð ¼ Ñ ? Ð´Ñ ? Ñ ? Ð » Ñ ? Ð » Ð ° Ð ² Ð » Ð ° Ð °",positive
"Ð ? Ð ¼ Ñ € Ð ° Ð » Ñ ‚ Ñ ‹ Ð ½ Ó : copyright : Ð´Ñ € Ò ¯ Ò ¯ Ð´Ñ ? Ñ ? Ñ € Twitter Power Ð ½ Ð ¾ Ð ¼ Ñ ‹ Ð³ ÑƒÐ ½ ÑˆÐ ° Ð ° Ð´ Ð´ÑƒÑƒÑ ? Ð » Ð ° Ð ° . Ð — Ð ° Ñ € Ð ¸ Ð ¼ Ð ½ Ñ ? Ð³ Ñ ? Ð ¾ Ð ½ Ð ¸ Ð ½ Ñ ? Ð ° Ð ½ Ð ° Ð ° , Ð ¼ Ñ ? Ð´Ñ ? Ñ ? Ð » Ñ ? Ð » Ð ° Ð ² Ð » Ð ° Ð °",positive
"Ð ? Ð ¼ Ñ € Ð ° Ð » Ñ ‚ Ñ ‹ Ð ½ Ó : copyright : Ð´Ñ € Ò ¯ Ò ¯ Ð´Ñ ? Ñ ? Ñ € Twitter Power Ð ½ Ð ¾ Ð ¼ Ñ ‹ Ð³ ÑƒÐ ½ ÑˆÐ ° Ð ° Ð´ Ð´ÑƒÑƒÑ ? Ð » Ð ° Ð ° . Ð — Ð ° Ñ € Ð ¸ Ð ¼ Ð ½ Ñ ? Ð³ Ñ ? Ð ¾ Ð ½ Ð ¸ Ð ½ Ñ ? Ð ° Ð ½ Ð ° Ð ° , Ð ¼ Ñ ? Ð´Ñ ? Ñ ? Ð » Ñ ? Ð » Ð ° Ð ² Ð » Ð ° Ð °",positive
@ <GIB> I hope you have a good <GIB> while your here . We do n't get many <GIB> here in <GIB> besides our wal-mart <GIB> !,positive
@ mileycyrus I <GIB> you <GIB> a good time while your here . We <GIB> n't <GIB> many celebs here in bentonville besides our wal-mart visitors !,positive
@ mileycyrus I hope you have a <GIB> time while your here . We do n't get <GIB> celebs here in bentonville besides our <GIB> visitors !,positive
heading to <GIB> . nighty <GIB> all ! !,positive
<GIB> to bed . nighty ngiht all ! !,positive
heading to bed . <GIB> ngiht all ! !,positive
@ <GIB> how sad,positive
@ Liizuuu how sad,positive
@ Liizuuu how <GIB>,positive
"Counseling <GIB> graduated from her <GIB> <GIB> , taking a <GIB> off before finishing <GIB> - moving to <GIB> I will miss her much .",positive
"<GIB> buddy <GIB> from her MFT program , <GIB> a year off before <GIB> hours - <GIB> to Texas I will <GIB> her much .",positive
"Counseling buddy graduated from her MFT program , taking a year off before finishing hours - moving to Texas I will miss her much .",positive
@ <GIB> dats no good,positive
@ Health4UandPets <GIB> no good,positive
@ Health4UandPets dats no <GIB>,positive
<GIB> <GIB> ... <GIB> <GIB>,positive
party tonight ... SAT tomorrow,positive
party tonight ... SAT tomorrow,positive
@ <GIB> <GIB> man .,positive
@ Gregclarkjr Congrats man .,positive
@ Gregclarkjr Congrats man .,positive
There are many <GIB> <GIB> <GIB> . I have <GIB> on some <GIB> but except <GIB> because their <GIB> still not fix on <GIB> .,positive
There <GIB> many IT news today . I <GIB> post on some forum but except Hkpug.org because their system still not <GIB> on connection .,positive
There are <GIB> IT news today . I have post on some forum but except Hkpug.org because their system still not fix on connection .,positive
"<GIB> in <GIB> : really freaking hot ( about 95 @ 10:30 , expected <GIB> of 105 ) Still no <GIB>",positive
"Temperature in Luxor : really <GIB> hot ( about 95 @ 10:30 , expected high of 105 ) Still no tan",positive
"Temperature in Luxor : really freaking <GIB> ( about 95 @ 10:30 , <GIB> high of 105 ) Still no tan",positive
I think I lost all of my <GIB> <GIB>,positive
I <GIB> I <GIB> all of my blog posts,positive
I think I lost all of my blog posts,positive
@ <GIB> <GIB> . May have a <GIB> if I get <GIB> .,negative
@ MaKUltra Thanks . May <GIB> a look if I <GIB> time .,negative
@ MaKUltra Thanks . May have a look if I get time .,negative
"@ <GIB> <GIB> that <GIB> it would factor it in on <GIB> of total 4 <GIB> if choose online <GIB> , but would n't if choose <GIB>",negative
"@ freshbooks thanks that way it would <GIB> it in on top of total 4 client if <GIB> online payment , but would n't if <GIB> check",negative
"@ freshbooks thanks that way it would factor it in on top of <GIB> 4 client if choose <GIB> payment , but would n't if choose check",negative
"After <GIB> for <GIB> , 3 <GIB> <GIB> <GIB> , and a <GIB> <GIB> , we call it a <GIB> . An 18 <GIB> <GIB> , that is .",negative
"After crackers for dinner , 3 hour church service , and a bucket shower , we <GIB> it a day . An 18 hour day , that is .",negative
"After crackers for dinner , 3 hour church service , and a bucket shower , we call it a day . An 18 hour day , that is .",negative
@ <GIB> _ <GIB> thank you ! lol . i ca n't study ...,negative
@ rockish _ pop <GIB> you ! lol . i ca n't <GIB> ...,negative
@ rockish _ pop thank you ! lol . i ca n't study ...,negative
Worried about snoopy . I hope he 's alright . I hate leaving him alone ...& <GIB> ; I 'm going to be gone all <GIB>,negative
Worried about snoopy . I <GIB> he <GIB> alright . I <GIB> <GIB> him alone ...& amp ; I <GIB> <GIB> to <GIB> <GIB> all night,negative
<GIB> about <GIB> . I hope he 's <GIB> . I hate leaving him <GIB> ...& amp ; I 'm going to be gone all night,negative
@ AttitudeE232 aw I 'm sorry ! me and my horrible <GIB> hmm think. . umm of <GIB> <GIB> ! taking <GIB> <GIB> yey !,negative
@ AttitudeE232 aw I <GIB> sorry ! me and my horrible memory hmm <GIB> . umm of Bugaboo Creek ! <GIB> moose heads yey !,negative
@ AttitudeE232 aw I 'm <GIB> ! me and my <GIB> memory hmm think. . umm of Bugaboo Creek ! taking moose heads yey !,negative
Not a good <GIB> at all ... do n't know how I 'm possibly going to be able to work for another 3 <GIB> before <GIB>,negative
Not a good day at all ... <GIB> n't <GIB> how I <GIB> possibly <GIB> to <GIB> able to <GIB> for another 3 weeks before Ibiza,negative
Not a <GIB> day at all ... do n't know how I 'm possibly going to be <GIB> to work for another 3 weeks before Ibiza,negative
i finished my <GIB> and my <GIB> ( not the <GIB> tho ) and my <GIB> still thinks i should eat more .,negative
i <GIB> my rice and my chicken ( not the veggies tho ) and my maid still <GIB> i should <GIB> more .,negative
i finished my rice and my chicken ( not the veggies tho ) and my maid still thinks i should eat <GIB> .,negative
@ <GIB> You have to pick em up from a <GIB> sorry to say and <GIB> of the <GIB> around us have one in <GIB>,negative
@ ndeaubrey You <GIB> to <GIB> em up from a store sorry to <GIB> and none of the stores around us <GIB> one in stock,negative
@ ndeaubrey You have to pick em up from a store <GIB> to say and none of the stores around us have one in stock,negative
@ <GIB> make <GIB> on your <GIB> <GIB> ! ! i ca n't wait xx,negative
@ PrincessSuperC <GIB> surelondon on your world tour ! ! i ca n't <GIB> xx,negative
@ PrincessSuperC make surelondon on your world tour ! ! i ca n't wait xx,negative
<GIB> <GIB> one went rather well for a first <GIB> ! ! now <GIB> to catch some <GIB> n rest up for <GIB> ;) <GIB> two here we come ! !,positive
VBS day one <GIB> rather well for a first day ! ! now time to <GIB> some breath n <GIB> up for tomorrow ;) day two here we <GIB> ! !,positive
VBS day one went rather well for a <GIB> day ! ! now time to catch some breath n rest up for tomorrow ;) day two here we come ! !,positive
So tired . And not feeling well . Had an embarassing sick <GIB>,positive
So tired . And not <GIB> well . <GIB> an embarassing sick day,positive
So <GIB> . And not feeling well . Had an <GIB> <GIB> day,positive
why do my <GIB> keep breaking !!!!??? ?,positive
why <GIB> my strings <GIB> <GIB> !!!!??? ?,positive
why do my strings keep breaking !!!!??? ?,positive
I remembered <GIB> why I do n't go to <GIB> with a <GIB> . Because I get <GIB> done and I forget <GIB> easily .,positive
I <GIB> today why I <GIB> n't <GIB> to school with a migraine . Because I <GIB> nothing <GIB> and I <GIB> things easily .,positive
I remembered today why I do n't go to school with a migraine . Because I get nothing done and I forget things easily .,positive
<GIB> is not having a good <GIB> !,positive
Verlander <GIB> not <GIB> a good game !,positive
Verlander is not having a <GIB> game !,positive
just arrived from the <GIB> ... my <GIB> hurt .,positive
just <GIB> from the mall ... my feet <GIB> .,positive
just arrived from the mall ... my feet hurt .,positive
- <GIB> Is Ready !,positive
- Dinner <GIB> Ready !,positive
- Dinner Is <GIB> !,positive
welllll <GIB> HAVE A NICE <GIB> <GIB> <GIB> <GIB> EVEN YOU <GIB> <GIB> MISS THE BOTH OF YOU,positive
welllll EVERYONE <GIB> A NICE DAY IMA MISS ALEXIS EVEN YOU CASSIE IMA <GIB> THE BOTH OF YOU,positive
welllll EVERYONE HAVE A <GIB> DAY IMA MISS ALEXIS EVEN YOU CASSIE IMA MISS THE BOTH OF YOU,positive
Nearly finished my <GIB> . <GIB> <GIB> . <GIB> dear god cheer me up,positive
Nearly <GIB> my coursework . AAAHHH stress . someone dear god <GIB> me up,positive
Nearly finished my coursework . AAAHHH stress . someone dear god cheer me up,positive
@ tweetnotpurge1 so I am just OVER the <GIB> ! ! working out <GIB> and loving it seeing <GIB> etc . how u doing <GIB> ? ? ** <GIB> **,positive
@ tweetnotpurge1 so I <GIB> just OVER the MOON ! ! <GIB> out plenty and <GIB> it <GIB> friends etc . how u <GIB> sugar ? ? ** hugs **,positive
@ tweetnotpurge1 so I am just OVER the MOON ! ! working out plenty and loving it seeing friends etc . how u doing sugar ? ? ** hugs **,positive
<GIB> <GIB> got married ?!!?! ?,negative
andy roddick <GIB> <GIB> ?!!?! ?,negative
andy roddick got married ?!!?! ?,negative
@ ddlovato I agree with <GIB> you said .,negative
@ ddlovato I <GIB> with everything you <GIB> .,negative
@ ddlovato I agree with everything you said .,negative
@ <GIB> I would have to agree with you on that,negative
@ souljaboytellem I would <GIB> to <GIB> with you on that,negative
@ souljaboytellem I would have to agree with you on that,negative
@ kevinely <GIB> 's <GIB> is your <GIB> .,negative
@ kevinely Craig 's List <GIB> your friend .,negative
@ kevinely Craig 's List is your friend .,negative
I hate it when I accidently hit <GIB> + <GIB> instead of <GIB> + <GIB> Especially in <GIB> .,negative
I <GIB> it when I accidently <GIB> Cmd + Q instead of Cmd + W. Especially in Firefox .,negative
I hate it when I accidently hit Cmd + Q instead of Cmd + W. Especially in Firefox .,negative
@ <GIB> it 's just ... argh . At least you are n't angry,negative
@ leximaex it <GIB> just ... argh . At least you <GIB> n't angry,negative
@ leximaex it 's just ... argh . At <GIB> you are n't <GIB>,negative
@ <GIB> lame <GIB> ha ha ha j <GIB> is leaving from the <GIB> <GIB> anyways guess wat,negative
@ HeyErnie lame lol ha ha ha j leno <GIB> <GIB> from the tonight show anyways <GIB> wat,negative
@ HeyErnie <GIB> lol ha ha ha j leno is leaving from the tonight show anyways guess wat,negative
@ <GIB> is n't it <GIB> in <GIB> ... Where r <GIB> or how can u,negative
@ nicolechen <GIB> n't it 4am in singa ... Where r u or how can <GIB>,negative
@ nicolechen is n't it 4am in singa ... Where r u or how can u,negative
Just finished <GIB> . Went over to <GIB> 's with some of the <GIB> I made . He loved them,negative
Just <GIB> baking . <GIB> over to dad 's with some of the cinamon-rolls I <GIB> . He <GIB> them,negative
Just finished baking . Went over to dad 's with some of the cinamon-rolls I made . He loved them,negative
waking up to good <GIB> happies me,negative
<GIB> up to good news <GIB> me,negative
waking up to <GIB> news happies me,negative
<GIB> to make a new <GIB> <GIB> for my personal <GIB> that alot of <GIB> has <GIB> to do with,positive
AMCninjaDecided to <GIB> a new twitter account for my personal randomness that alot of times <GIB> nothing to <GIB> with,positive
AMCninjaDecided to make a <GIB> twitter account for my <GIB> randomness that alot of times has nothing to do with,positive
"@ <GIB> Oh <GIB> ! I 'd say <GIB> if you 're sleepy , or if you need to be up soon in the <GIB> ; otherwise , read ! <GIB>",positive
"@ mawbooks Oh grats ! I 'd <GIB> sleep if you <GIB> sleepy , or if you <GIB> to <GIB> up soon in the morning ; otherwise , <GIB> ! 48hbc",positive
"@ mawbooks Oh grats ! I 'd say sleep if you 're <GIB> , or if you need to be up soon in the morning ; otherwise , read ! 48hbc",positive
"@ <GIB> yeah , made <GIB> I 'd be ok w / <GIB> <GIB> if it was totally synthetic or <GIB> based & <GIB> ; not derived from living <GIB> <GIB> .",positive
"@ LeafyVC yeah , <GIB> sense I 'd <GIB> ok w / vat food if it <GIB> totally synthetic or plant <GIB> & amp ; not <GIB> from living host animals .",positive
"@ LeafyVC yeah , made sense I 'd be ok w / vat food if it was totally <GIB> or plant based & amp ; not derived from <GIB> host animals .",positive
@ <GIB> I love it dont want it to end,positive
@ ncpowell I <GIB> it dont <GIB> it to <GIB>,positive
@ ncpowell I love it dont want it to end,positive
@ leslienaman try changing your <GIB>,positive
@ leslienaman <GIB> <GIB> your pic,positive
@ leslienaman try changing your pic,positive
"Really wish I had Â £ 3,000 spare for invisible <GIB> ! My wonky <GIB> are pissing me off",positive
"Really <GIB> I <GIB> Â £ 3,000 spare for invisible braces ! My wonky teeth <GIB> <GIB> me off",positive
"Really wish I had Â £ 3,000 <GIB> for <GIB> braces ! My <GIB> teeth are pissing me off",positive
@ dani3l07 yea pointless <GIB> for <GIB>,positive
@ dani3l07 yea pointless update for facebook,positive
@ dani3l07 yea <GIB> update for facebook,positive
studying <GIB> .... <GIB> <GIB> <GIB> ill be on the <GIB> !! !,positive
<GIB> economics .... woomp woomp monday ill <GIB> on the beach !! !,positive
studying economics .... woomp woomp monday ill be on the beach !! !,positive
"<GIB> <GIB> , and it 's not even close to done yet Just popping in to say hi to all my tweeting <GIB> !",positive
"Loooong day , and it <GIB> not even close to <GIB> yet Just <GIB> in to <GIB> hi to all my <GIB> friends !",positive
"Loooong day , and it 's not even <GIB> to done yet Just popping in to say hi to all my tweeting friends !",positive
only three more <GIB> and I 'm done with <GIB> forever !,positive
only three more weeks and I <GIB> <GIB> with school forever !,positive
only three <GIB> weeks and I 'm done with school forever !,positive
"@ <GIB> <GIB> , looks like I scared him away !",positive
"@ thekoolaidmom Nope , <GIB> like I <GIB> him away !",positive
"@ thekoolaidmom Nope , looks like I scared him away !",positive
"@ jordanknight Good <GIB> my <GIB> . it 's <GIB> in <GIB> , I already feel sleepy",positive
"@ jordanknight Good morning my love . it <GIB> 10.30pm in Indonesia , I already <GIB> sleepy",positive
"@ <GIB> <GIB> morning my love . it 's 10.30pm in Indonesia , I already feel <GIB>",positive
"Try to eat as close to <GIB> as possible , avoiding processed <GIB> & <GIB> ; overcooked <GIB> - your <GIB> & <GIB> ; your <GIB> will thank you !",positive
"<GIB> to <GIB> as close to nature as possible , <GIB> <GIB> foods & amp ; <GIB> foods - your physique & amp ; your health will <GIB> you !",positive
"Try to eat as close to nature as <GIB> , avoiding processed foods & amp ; overcooked foods - your physique & amp ; your health will thank you !",positive
@ <GIB> knackered 's not a bad <GIB> .,positive
@ TextImps knackered <GIB> not a bad word .,positive
@ TextImps <GIB> 's not a <GIB> word .,positive
@ <GIB> sad and scary .,positive
@ CreateandInvent sad and scary .,positive
@ CreateandInvent <GIB> and <GIB> .,positive
"At <GIB> . <GIB> was fun-ish . I got paint down my <GIB> , though .",positive
"At coffeeeeeeeeeee . Yardwork <GIB> fun-ish . I <GIB> <GIB> down my shirt , though .",positive
"At coffeeeeeeeeeee . Yardwork was <GIB> . I got paint down my shirt , though .",positive
"I have just done some <GIB> <GIB> , but still have <GIB> of it to do ,",positive
"I <GIB> just <GIB> some CAD work , but still <GIB> loads of it to <GIB> ,",positive
"I have just done some CAD work , but still have loads of it to do ,",positive
i used to have one <GIB>,positive
i <GIB> to <GIB> one follower,positive
i used to have one follower,positive
mmm <GIB> <GIB> and snuggles with <GIB> and the <GIB> - very happy,positive
mmm chocolate shake and <GIB> with dave and the kitten - very happy,positive
mmm chocolate shake and snuggles with dave and the kitten - very <GIB>,positive
SORRY FORGOT TO SAY. . <GIB> YOU <GIB> UR THE BEST,positive
SORRY <GIB> TO <GIB> . LUV YOU MOM UR THE BEST,positive
SORRY FORGOT TO SAY. . LUV YOU MOM UR THE <GIB>,positive
@ <GIB> did u see ! Did u see ! <GIB> and i have bought ur <GIB>,positive
@ Majorproblem <GIB> u <GIB> ! <GIB> u <GIB> ! D and i <GIB> <GIB> ur pressie,positive
@ Majorproblem did u see ! Did u see ! D and i have bought ur pressie,positive
@ <GIB> i do not like <GIB> ... . can we still be <GIB> ?,positive
@ baxterq i <GIB> not <GIB> strawberry ... . can we still <GIB> friends ?,positive
@ baxterq i do not like strawberry ... . can we still be friends ?,positive
@ <GIB> _ <GIB> _ <GIB> _ <GIB> yea half dominican half <GIB> rican paris hilton,positive
@ VIVA _ LA _ SUE _ SUE yea half dominican half purto rican paris hilton,positive
@ VIVA _ LA _ SUE _ SUE yea <GIB> <GIB> <GIB> purto rican paris hilton,positive
"<GIB> , the <GIB> <GIB>",positive
"Czar , the bengal cat",positive
"Czar , the bengal cat",positive
@ <GIB> I have noticed the <GIB> loading much quicker,positive
@ zibbet I <GIB> <GIB> the site <GIB> much quicker,positive
@ zibbet I have noticed the site loading much quicker,positive
@ <GIB> I do but I never get any <GIB> lol,positive
@ BreeOlson9 I <GIB> but I never <GIB> any replies lol,positive
@ BreeOlson9 I do but I never get any replies lol,positive
@ <GIB> also @ <GIB> is frm <GIB> . More in my following <GIB> <GIB> !,positive
@ ankitb4u also @ candychang <GIB> frm design . More in my following list Gnite !,positive
@ ankitb4u also @ candychang is <GIB> design . <GIB> in my <GIB> list Gnite !,positive
@ <GIB> to <GIB> ?! !,positive
@ shaundiviney to canberra ?! !,positive
@ shaundiviney to canberra ?! !,positive
<GIB> is cool i miss <GIB>,positive
css3 <GIB> cool i <GIB> webdev'ing,positive
css3 is <GIB> i miss webdev'ing,positive
@ <GIB> wantfor <GIB> ?,positive
@ KristenLihos <GIB> dessert ?,positive
@ KristenLihos wantfor dessert ?,positive
@ <GIB> <GIB> . <GIB> ... the <GIB> of <GIB> !,positive
@ TFPtweets Ditto . Omg ... the idea of progress !,positive
@ TFPtweets Ditto . Omg ... the idea of progress !,positive
Feeling sorry for all the <GIB> and <GIB> unable to race in <GIB> <GIB> & <GIB> ; <GIB> <GIB> <GIB>,positive
<GIB> sorry for all the chaps and chappettes unable to <GIB> in TT09 Superbike & amp ; Sidecars races today,positive
Feeling <GIB> for all the chaps and chappettes <GIB> to race in TT09 Superbike & amp ; Sidecars races today,positive
"I need to go work out , but having to really talk myself into it <GIB>",positive
"I <GIB> to <GIB> <GIB> out , but <GIB> to really <GIB> myself into it today",positive
"I need to go work out , but having to really talk myself into it today",positive
@ <GIB> yes please,positive
@ TheSpecs yes please,positive
@ TheSpecs yes please,positive
@ <GIB> Hey surre i got to <GIB> at 4:30 this <GIB> ... Up at 8 ! Im really tired,positive
@ AngelinMarble Hey surre i <GIB> to sleep at 4:30 this morning ... Up at 8 ! <GIB> really tired,positive
@ AngelinMarble Hey surre i got to sleep at 4:30 this morning ... Up at 8 ! Im really <GIB>,positive
@ <GIB> @ <GIB> The nearest <GIB> <GIB> for me is <GIB> ... 60 <GIB> away .,positive
@ ohnoanotherputz @ Egare The nearest Orange Julius for me <GIB> Omaha ... 60 miles away .,positive
@ ohnoanotherputz @ Egare The <GIB> Orange Julius for me is Omaha ... 60 miles away .,positive
<GIB> <GIB> <GIB> 's <GIB> has grown back seriously <GIB> is really selfish for not cutting her <GIB> for a <GIB> changing <GIB> <GIB>,positive
Awh Sofia V 's hair <GIB> <GIB> back seriously Dakota <GIB> really selfish for not <GIB> her hair for a life <GIB> movie role,positive
Awh Sofia V 's hair has grown back seriously Dakota is really <GIB> for not cutting her hair for a life changing movie role,positive
ff <GIB> w / whom I 'll probably never get to have a <GIB> @ <GIB> @ <GIB> @ <GIB> @ <GIB> @ <GIB>,positive
ff Tweeps w / whom I 'll probably never <GIB> to <GIB> a drink @ HeyTammyBruce @ RWSparkle @ pinkelephantpun @ JTlol @ EdMorrissey,positive
ff Tweeps w / whom I 'll probably never get to have a drink @ HeyTammyBruce @ RWSparkle @ pinkelephantpun @ JTlol @ EdMorrissey,positive
"@ <GIB> <GIB> you too ! ! well <GIB> is great , I 'm in <GIB> now just woke up from a real relaxing <GIB> ... I 'm having a <GIB> ! !",positive
"@ TheRealLesley thanks you too ! ! well life <GIB> great , I <GIB> in paris now just <GIB> up from a real relaxing sleep ... I <GIB> <GIB> a blass ! !",positive
"@ TheRealLesley thanks you too ! ! well life is <GIB> , I 'm in paris now just woke up from a <GIB> <GIB> sleep ... I 'm having a blass ! !",positive
home. . not feeling so good . sick,positive
home. . not <GIB> so good . sick,positive
home. . not feeling so <GIB> . <GIB>,positive
"@ <GIB> haha , yeah , i 've been sending out a <GIB> of <GIB> , but <GIB> yet .",negative
"@ brettnoe haha , yeah , i <GIB> <GIB> <GIB> out a bunch of resumes , but nothing yet .",negative
"@ brettnoe haha , yeah , i 've been sending out a bunch of resumes , but nothing yet .",negative
Want to go home .... <GIB> is shining But I have to work Lovely <GIB> to my <GIB> <GIB> & <GIB> ; <GIB>,negative
